  ; Magasin 7512 CUSSET ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ; édité le 18/03/2024 13:51 ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 000 ; DECOUPES DE POULET BLANC ; 016 ; 0000003191428 ; 0225340000000 ; KG HDC BLC SSO/A X ; KG HDC BLC SSO/A X6  CRF ; CRF CL OAM ; DUC SOCIETE ; 3,88 ; 6,49 ; 6,15 ; 0,055 ; 17,020 ; KG ; 66,0376 ; 110,42 ; 38,62591 ; 0,3315725 ; 4,437 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 000 ; DECOUPES DE POULET BLANC ; 016 ; 0000003263693 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 44,28 ; 76,5 ; 28,23185 ; 0,3498045 ; 2,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 000 ; DECOUPES DE POULET BLANC ; 016 ; 0000003263693 ; 3560071162702 ; 3KG HDC PLT BLANC ; 3KG HDC PLT BC S/AT SIMPL ; SIMPL ; LDC ; 7,38 ; 12,75 ; 12,09 ; 0,055 ; 6,000 ; UVC ; 44,28 ; 76,5 ; 28,23185 ; 0,3498045 ; 2,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 000 ; DECOUPES DE POULET BLANC ; 016 ; 0000004004765 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 24,000 ;  ; 62,88 ; 112,56 ; 43,81194 ; 0,3689402 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 000 ; DECOUPES DE POULET BLANC ; 016 ; 0000004004765 ; 3560071328245 ; 1KG HAUT CUISSE PL ; 1KG HAUT CUISSE PLT BLC S ; SIMPL ; DUC SOCIETE ; 2,62 ; 4,69 ; 4,45 ; 0,055 ; 24,000 ; UVC ; 62,88 ; 112,56 ; 43,81194 ; 0,3689402 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 000 ; DECOUPES DE POULET BLANC ; 020 ; 0000003191426 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,480 ;  ; 39,4368 ; 61,14 ; 18,51581 ; 0,2870547 ; 8,052 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 000 ; DECOUPES DE POULET BLANC ; 020 ; 0000003191426 ; 0225342000000 ; KG PILON BLC SSO/A ; KG PILON BLC SSO/A X6 CRF ; CRF CL OAM ; DUC SOCIETE ; 4,16 ; 6,45 ; 6,11 ; 0,055 ; 9,480 ; KG ; 39,4368 ; 61,14 ; 18,51581 ; 0,2870547 ; 8,052 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 000 ; DECOUPES DE POULET BLANC ; 020 ; 0000003263686 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 62,65 ; 103,25 ; 35,2173 ; 0,3233058 ; 0,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 000 ; DECOUPES DE POULET BLANC ; 020 ; 0000003263686 ; 3560071162641 ; 3KG PILON PLT BLAN ; 3KG PILON PLT BC S/A SIMP ; SIMPL ; LDC ; 8,95 ; 14,75 ; 13,98 ; 0,055 ; 7,000 ; UVC ; 62,65 ; 103,25 ; 35,2173 ; 0,3233058 ; 0,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 000 ; DECOUPES DE POULET BLANC ; 020 ; 0000004004763 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 15,000 ;  ; 43,65 ; 77,85 ; 30,14147 ; 0,3669893 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 000 ; DECOUPES DE POULET BLANC ; 020 ; 0000004004763 ; 3560071328184 ; 1KG PILONS PLT BLC ; 1KG PILONS PLT BLC SIMPL ; SIMPL ; DUC SOCIETE ; 2,91 ; 5,19 ; 4,92 ; 0,055 ; 15,000 ; UVC ; 43,65 ; 77,85 ; 30,14147 ; 0,3669893 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 000 ; DECOUPES DE POULET BLANC ; 099 ; 0000001237922 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 30,59 ; 44,03 ; 11,1446 ; 0,2399182 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 000 ; DECOUPES DE POULET BLANC ; 099 ; 0000001237922 ; 3266980296599 ; MRCX POULET BLC LG ; 750G MRCX POULET BLANC LG ; LE GAULOIS ; LDC ; 4,37 ; 6,29 ; 5,96 ; 0,055 ; 7,000 ; UVC ; 30,59 ; 44,03 ; 11,1446 ; 0,2399182 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 001 ; DECOUPES DE POULET JAUNE ;  ; 4 ; 4 ;  ;  ;  ;  ;  ;  ;  ;  ; 36,540 ;  ; 369,6576 ; 434,6 ; 42,28553 ; 0,08820633 ; 16,523 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 001 ; DECOUPES DE POULET JAUNE ; 002 ; 0000003062424 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,370 ;  ; 88,7978 ; 108,47 ; 14,01737 ; 0,122491 ; 7,026 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 001 ; DECOUPES DE POULET JAUNE ; 002 ; 0000003062424 ; 0213311000000 ; FILET POULET NA ; KG FILET POULET JAUNEX4 N ; NVEL AGRIC ; GALLIANCE DISTRIBUTI ; 13,94 ; 17,05 ; 16,16 ; 0,055 ; 6,370 ; KG ; 88,7978 ; 108,47 ; 14,01737 ; 0,122491 ; 7,026 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 001 ; DECOUPES DE POULET JAUNE ; 002 ; 0000003043955 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 10,050 ;  ; 149,544 ; 175,26 ; 16,57922 ; 0,08966623 ; 4,613 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 001 ; DECOUPES DE POULET JAUNE ; 002 ; 0000003043955 ; 0213400000000 ; KG FILET POULET X2 ; KG FLT PLT JAUNE X2 NA ; NVEL AGRIC ; GALLIANCE DISTRIBUTI ; 14,88 ; 17,45 ; 16,54 ; 0,055 ; 10,050 ; KG ; 149,544 ; 175,26 ; 16,57922 ; 0,08966623 ; 4,613 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 001 ; DECOUPES DE POULET JAUNE ; 011 ; 0000003062426 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 13,150 ;  ; 77,7165 ; 90,64 ; 8,198192 ; 0,08573255 ; 1,038 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 001 ; DECOUPES DE POULET JAUNE ; 011 ; 0000003062426 ; 0213312000000 ; CUISSE PLT JNE LNA ; KG CUISSE POULET JAUNE X4 ; NVEL AGRIC ; GALLIANCE DISTRIBUTI ; 5,91 ; 6,89 ; 6,53 ; 0,055 ; 13,150 ; KG ; 77,7165 ; 90,64 ; 8,198192 ; 0,08573255 ; 1,038 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 001 ; DECOUPES DE POULET JAUNE ; 016 ; 0000003043958 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,970 ;  ; 53,5993 ; 60,23 ; 3,490747 ; 0,0549355 ; 3,846 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 001 ; DECOUPES DE POULET JAUNE ; 016 ; 0000003043958 ; 0213323000000 ; KG HDC PLT JNE SAT ; KG HDC PLT JAUNE SATX4 NA ; NVEL AGRIC ; GALLIANCE DISTRIBUTI ; 7,69 ; 8,65 ; 8,2 ; 0,055 ; 6,970 ; KG ; 53,5993 ; 60,23 ; 3,490747 ; 0,0549355 ; 3,846 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 002 ; DECOUPES DE CANARD ;  ; 7 ; 7 ;  ;  ;  ;  ;  ;  ;  ;  ; 17,250 ;  ; 174,7861 ; 280,01 ; 90,62622 ; 0,3127289 ; 28,732 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 002 ; DECOUPES DE CANARD ; 001 ; 0000000006073 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0,360 ;  ; 4,7808 ; 9,1 ; 3,844792 ; 0,4004784 ; 8,177 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 002 ; DECOUPES DE CANARD ; 001 ; 0000000006073 ; 2685303000000 ; KG MAGRET CND X1 C ; KG MAGRET CND X1 CRU OF R ; REFLETS ; LABEYRIE FINE FOODS ; 13,28 ; 22 ; 20,85 ; 0,055 ; 0,360 ; KG ; 4,7808 ; 9,1 ; 3,844792 ; 0,4004784 ; 8,177 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 002 ; DECOUPES DE CANARD ; 001 ; 0000002793738 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,770 ;  ; 38,3645 ; 64,28 ; 22,56441 ; 0,3327328 ; 6,326 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 002 ; DECOUPES DE CANARD ; 001 ; 0000002793738 ; 2685323000000 ; MAGRET CND CRU SV ; MAGRET CND CRU S/V S/O KG ; MONTFORT ; EURALIS GASTRONOMIE ; 13,85 ; 23,19 ; 21,98 ; 0,055 ; 2,770 ; KG ; 38,3645 ; 64,28 ; 22,56441 ; 0,3327328 ; 6,326 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 002 ; DECOUPES DE CANARD ; 002 ; 0000001398716 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,610 ;  ; 18,3057 ; 34,56 ; 14,45259 ; 0,3963872 ; 0,650 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 002 ; DECOUPES DE CANARD ; 002 ; 0000001398716 ; 2227584000000 ; KG FILET CANARD S/ ; KG FILET CANARD S/V X1 CR ; CRF EXTRA ; GALLIANCE DISTRIBUTI ; 11,37 ; 21,49 ; 20,37 ; 0,055 ; 1,610 ; KG ; 18,3057 ; 34,56 ; 14,45259 ; 0,3963872 ; 0,650 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 002 ; DECOUPES DE CANARD ; 002 ; 0000001409412 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,560 ;  ; 39,7652 ; 71,52 ; 28,02627 ; 0,3714371 ; 3,741 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 002 ; DECOUPES DE CANARD ; 002 ; 0000001409412 ; 2227669000000 ; KG FILET CANARD X2 ; KG FILET CANARD X2 CRF EX ; CRF EXTRA ; GALLIANCE DISTRIBUTI ; 11,17 ; 20,05 ; 19 ; 0,055 ; 3,560 ; KG ; 39,7652 ; 71,52 ; 28,02627 ; 0,3714371 ; 3,741 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 002 ; DECOUPES DE CANARD ; 003 ; 0000001409571 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,890 ;  ; 16,4441 ; 27,72 ; 9,830782 ; 0,3361571 ; 3,567 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 002 ; DECOUPES DE CANARD ; 003 ; 0000001409571 ; 2227613000000 ; KG CUISSE DE CANAR ; KG CUISSE DE CANARD X2 CR ; CRF EXTRA ; GALLIANCE DISTRIBUTI ; 5,69 ; 9,59 ; 9,09 ; 0,055 ; 2,890 ; KG ; 16,4441 ; 27,72 ; 9,830782 ; 0,3361571 ; 3,567 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 002 ; DECOUPES DE CANARD ; 004 ; 0000003842977 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,060 ;  ; 39,6758 ; 39,88 ; -1,874852 ; -0,04456146 ; 1,271 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 002 ; DECOUPES DE CANARD ; 004 ; 0000003842977 ; 2293673000000 ; AIGUILLETTE CANARD ; KG AIGUIL CANARD S/SKIN L ; NVEL AGRIC ; GALLIANCE DISTRIBUTI ; 37,43 ; 37,49 ; 35,54 ; 0,055 ; 1,060 ; KG ; 39,6758 ; 39,88 ; -1,874852 ; -0,04456146 ; 1,271 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 002 ; DECOUPES DE CANARD ; 004 ; 0000003446530 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 17,45 ; 32,95 ; 13,78223 ; 0,3964711 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 002 ; DECOUPES DE CANARD ; 004 ; 0000003446530 ; 3104544076945 ; AIGUILLETTE CANARD ; 240G AIGUILLETTE CANARD F ; MONTFORT ; EURALIS GASTRONOMIE ; 3,49 ; 6,59 ; 6,25 ; 0,055 ; 5,000 ; UVC ; 17,45 ; 32,95 ; 13,78223 ; 0,3964711 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 003 ; DECOUPES DE LAPIN ;  ; 4 ; 4 ;  ;  ;  ;  ;  ;  ;  ;  ; 18,310 ;  ; 193,1976 ; 239,46 ; 33,7787 ; 0,1999048 ; 7,002 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 003 ; DECOUPES DE LAPIN ; 001 ; 0000003413210 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,950 ;  ; 101,9205 ; 106,19 ; -1,266472 ; -0,01130471 ; 0,964 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 003 ; DECOUPES DE LAPIN ; 001 ; 0000003413210 ; 2404913000000 ; 2 CUISSES LAPIN EL ; KG CUISSES LAPINX2 ELEVAG ; LAPIN ET B ; LOEUL PIRIOT ; 20,59 ; 21,45 ; 20,33 ; 0,055 ; 4,950 ; KG ; 101,9205 ; 106,19 ; -1,266472 ; -0,01130471 ; 0,964 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 003 ; DECOUPES DE LAPIN ; 030 ; 0000001307919 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 25,85 ; 36,75 ; 8,984123 ; 0,2317213 ; 4,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 003 ; DECOUPES DE LAPIN ; 030 ; 0000001307919 ; 3560071348809 ; 600G 1/2 LAPIN DEC ; 600G 1/2 LAPIN DECOU S/AT ; CRF EXTRA ; S N V ; 5,17 ; 7,35 ; 6,97 ; 0,055 ; 5,000 ; UVC ; 25,85 ; 36,75 ; 8,984123 ; 0,2317213 ; 4,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 003 ; DECOUPES DE LAPIN ; 099 ; 0000001398236 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,050 ;  ; 16,4615 ; 30,02 ; 11,99348 ; 0,3786883 ; 0,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 003 ; DECOUPES DE LAPIN ; 099 ; 0000001398236 ; 2227268000000 ; KG GIGOLETT.LAPIN ; KG GIGOLETT.LAPIN S/ATM.X ; CRF-CDM ; S N V ; 8,03 ; 14,65 ; 13,89 ; 0,055 ; 2,050 ; KG ; 16,4615 ; 30,02 ; 11,99348 ; 0,3786883 ; 0,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 003 ; DECOUPES DE LAPIN ; 099 ; 0000003717532 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,310 ;  ; 48,9656 ; 66,5 ; 14,06758 ; 0,2005142 ; 2,038 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 003 ; DECOUPES DE LAPIN ; 099 ; 0000003717532 ; 2227536000000 ; LAP.ENT.DECOUP.CRF ; CRF LAPIN ENTIER DECOUPE ; CARREFOUR ; BRETAGNE LAPINS ; 7,76 ; 10,55 ; 10 ; 0,055 ; 6,310 ; KG ; 48,9656 ; 66,5 ; 14,06758 ; 0,2005142 ; 2,038 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ;  ; 16 ; 16 ;  ;  ;  ;  ;  ;  ;  ;  ; 94,000 ;  ; 816,6665 ; 1196,59 ; 317,542 ; 0,2500952 ; 80,744 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 002 ; 0000003415374 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,480 ;  ; 53,0968 ; 60,57 ; 4,315522 ; 0,06753413 ; 0,988 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 002 ; 0000003415374 ; 0213566000000 ; LNA GDE ESC DDEX2 ; KG GDE ESCALOP.DDE NOIRX2 ; NVEL AGRIC ; GALLIANCE DISTRIBUTI ; 21,41 ; 24,45 ; 23,18 ; 0,055 ; 2,480 ; KG ; 53,0968 ; 60,57 ; 4,315522 ; 0,06753413 ; 0,988 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 002 ; 0000001333313 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,250 ;  ; 141,155 ; 171,08 ; 21,00614 ; 0,1163843 ; 5,131 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 002 ; 0000001333313 ; 0217638000000 ; BELLE ESCALOPE DDE ; KG BELLE ESCALOPE DDE X2 ; LE GAULOIS ; LDC ; 15,26 ; 18,49 ; 17,53 ; 0,055 ; 9,250 ; KG ; 141,155 ; 171,08 ; 21,00614 ; 0,1163843 ; 5,131 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 002 ; 0000004165274 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,030 ;  ; 17,9117 ; 20,05 ; 1,093039 ; 0,05167363 ; 0,964 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 002 ; 0000004165274 ; 2214031000000 ; KG DINDE EXTRA FIN ; KG DINDE EXTRA FINE X1 DF ; D.FRANCE ; GALLIANCE DISTRIBUTI ; 17,39 ; 19,5 ; 18,48 ; 0,055 ; 1,030 ; KG ; 17,9117 ; 20,05 ; 1,093039 ; 0,05167363 ; 0,964 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 002 ; 0000001336466 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,580 ;  ; 42,0732 ; 73,03 ; 27,14955 ; 0,3523781 ; 2,181 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 002 ; 0000001336466 ; 2227360000000 ; KG ESCALOP DINDE X ; KG ESCAL DDE X3 S/AT SIMP ; SIMPL ; LDC ; 7,54 ; 13,09 ; 12,41 ; 0,055 ; 5,580 ; KG ; 42,0732 ; 73,03 ; 27,14955 ; 0,3523781 ; 2,181 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 002 ; 0000003259173 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,260 ;  ; 85,2852 ; 93,73 ; 3,558402 ; 0,0359852 ; 1,282 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 002 ; 0000003259173 ; 2454154000000 ; KG LOUE GENEREUSES ; KG LOUE GENEREUSES DDE X2 ; LOUE ; LDC ; 20,02 ; 21,99 ; 20,84 ; 0,055 ; 4,260 ; KG ; 85,2852 ; 93,73 ; 3,558402 ; 0,0359852 ; 1,282 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 002 ; 0000001215854 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,710 ;  ; 21,0838 ; 33 ; 10,19582 ; 0,2928571 ; 0,697 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 002 ; 0000001215854 ; 2689119000000 ; KG ESCALOP X6 DDE ; KG ESCALOP X6 DDE S/AT SI ; SIMPL ; GALLIANCE DISTRIBUTI ; 7,78 ; 12,19 ; 11,55 ; 0,055 ; 2,710 ; KG ; 21,0838 ; 33 ; 10,19582 ; 0,2928571 ; 0,697 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 002 ; 0000001199547 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 34,02 ; 52,15 ; 15,41128 ; 0,2801121 ; 14,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 002 ; 0000001199547 ; 3266980003104 ; 360G ESCP.DDE.FINE ; 360G ESCALOP.DDE.FINEX3 L ; LE GAULOIS ; LDC ; 4,86 ; 7,45 ; 7,06 ; 0,055 ; 7,000 ; UVC ; 34,02 ; 52,15 ; 15,41128 ; 0,2801121 ; 14,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 003 ; 0000001228109 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 14,420 ;  ; 132,3756 ; 230,38 ; 85,99407 ; 0,3538109 ; 12,934 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 003 ; 0000001228109 ; 0289054000000 ; ESCALOPE DINDE ; CRF ESCALOPE DINDE EX.FIN ; CARREFOUR ; S N V ; 9,18 ; 15,99 ; 15,16 ; 0,055 ; 14,420 ; KG ; 132,3756 ; 230,38 ; 85,99407 ; 0,3538109 ; 12,934 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 003 ; 0000001196863 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 10,680 ;  ; 110,6448 ; 175,45 ; 55,65852 ; 0,3006947 ; 6,160 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 003 ; 0000001196863 ; 2418304000000 ; ESCALOPE DINDE X1 ; CRF 1ESCA.DDE.EXTR.FIN.CE ; CARREFOUR ; S N V ; 10,36 ; 16,45 ; 15,59 ; 0,055 ; 10,680 ; KG ; 110,6448 ; 175,45 ; 55,65852 ; 0,3006947 ; 6,160 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 253 ; VOLAILLE ; 2531 ; DECOUPE DE VOLAILLES ; 004 ; DECOUPES DE DINDE ; 004 ; 0000001511538 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 19,71 ; 33,21 ; 11,76867 ; 0,335897 ; 12,000 ;  ;  
